228056 179196 1
228050 179192 1
228058 179197 2.5
11542 18227 1
11540 16654 2
11541 18222 1
11544 48501 2.5
11544 18235 2.5
11544 7413 2
11544 18357 1.5
11544 18336 2.5
11544 21399 1.5
11545 18232 1
11545 18238 1.5
5988 10524 2
5989 10548 1
189744 158751 1
189744 158752 1.5
189744 158753 1.5
110550 110695 1
5982 131677 2.5
5982 131684 1.5
231720 69427 2
155639 55359 2
127479 54648 2
82448 89460 1.5
82448 89327 2
199399 163672 1
127473 123150 2.5
103542 37371 2
103545 105457 2
127476 126449 1.5
127476 130041 1.5
127476 125350 2
127476 125792 2
127476 129968 2
127476 126188 1.5
127476 126440 2
127476 126635 1.5
127476 134906 1.5
127476 134530 1.5
127476 131409 2
127476 128860 2
127476 132524 1.5
127476 132509 1
127476 131451 1.5
127476 130202 2
127476 125376 2
127476 133990 1.5
127476 125592 2
127476 126390 2
127476 126159 3.0
127476 125960 3.0
127476 132444 3.0
127476 125597 2
127476 125851 2
127476 126013 3.0
127476 127710 1.5
127476 126019 2
127476 128821 1.5
127476 126129 1.5
127476 126607 1.5
127476 124222 2
127476 128040 2
127476 125606 2
127476 126574 2
127476 130943 1.5
127476 126508 1.5
127476 126055 1.5
127476 125623 2
127476 58828 2
127476 127513 2
127476 129952 2
127476 140436 3.5
127476 129976 2
127476 128291 2
127476 128294 1.5
127476 126723 3.5
127476 126544 1.5
127476 129301 3.0
127476 128038 2
127476 126844 1
127476 132424 1.5
127476 131455 1.5
127476 137524 1.5
127476 130153 3.5
127476 125911 1.5
127476 131764 2.5
127476 126967 2
127476 131414 2
127476 131002 1.5
127476 126162 1.5
127476 126536 1.5
127476 127095 1.5
127476 126007 1.5
127476 125828 2
127476 126147 2
127476 126565 3.0
127476 128913 1.5
127476 125917 2
127476 127116 2
127476 125731 2
127476 126553 1.5
127476 126552 2
127476 126128 2
127476 126756 2
127476 134874 1.5
127476 126558 5
127476 130942 1.5
127476 125634 1.5
113012 112626 1
215305 172244 1
120121 104510 1.5
120122 117553 2
120124 118677 2.5
194080 161009 1
173154 149586 1
173154 149600 1.5
173157 160930 1.5
173157 149198 1
173150 149195 2.5
82997 66949 1.5
46137 56952 1
46135 105639 5
46135 105755 1.5
46135 56955 4.5
46135 56951 1
46135 105637 1
46135 54168 2
46135 57192 2.5
46135 57197 1.5
46135 57208 3.0
46134 56731 2
46134 57014 1.5
46134 56388 2
46130 22979 2
177645 113388 2
97150 101782 3
97154 43774 2
136794 129584 1
136794 129589 1.5
89377 63650 2
270 114713 4.0
270 1968 3.0
270 159694 2.5
270 46614 1.5
270 1967 2
270 2297 3.0
270 10030 1.5
270 1533 2
270 6934 2
270 71638 1.5
270 2065 1.5
270 1538 1.5
273 1250 1
274 139413 1.5
274 2610 2
274 9639 2
274 174675 5.0
274 152033 2
274 14691 1
274 13146 2
274 1428 1.5
274 1737 1.5
274 139489 1.5
274 2384 2
274 13149 4.5
274 112039 2
274 2623 1.5
