-1 0 1.0300751879699248
-1 8 1.0300751879699248
-1 14 1
-1 42 1.0300751879699248
10 0 1.4711779448621554
10 1 1.431077694235589
10 4 1.0100250626566416
10 5 1
10 13 1
10 15 1
100490 0 1.0200501253132832
100490 1 1.0200501253132832
101 0 2.243107769423559
101 1 2.2230576441102756
101 50 1
10139 0 1.0601503759398496
10139 1 1.050125313283208
10139 6 1
10139 27 1
10139 46 1
10139 49 1
10155 0 1.0300751879699248
10155 1 1.0200501253132832
10155 9 1
10167 0 1.0300751879699248
10167 1 1.0200501253132832
10167 58 1
101825 0 1
101825 4 1
102178 12 1
102178 13 1
102178 41 1
1042 0 1.0802005012531328
1042 1 1.0802005012531328
104232 0 1
104232 4 1
104232 12 1
104232 58 1
104232 82 1
104492 20 1
104492 68 1
10493 6 1
10520 0 1
10520 11 1
105227 0 1
105227 6 1
1060 6 1
1060 23 1
106137 0 1
106137 12 1
10639 0 1.0200501253132832
10639 1 1.0200501253132832
106452 0 1
106452 1 1
10733 0 1.0300751879699248
10733 1 1.0200501253132832
10733 6 1.0100250626566416
10733 9 1.0100250626566416
108753 0 1
108753 6 1
109099 6 1
109099 37 1
109099 68 1
109103 6 1
109103 13 1
10998 0 1.0200501253132832
10998 1 1.0200501253132832
110485 20 1
110485 52 1
11105 0 1.0401002506265664
11105 1 1.0200501253132832
1121 0 1.0200501253132832
1121 1 1.0200501253132832
11241 0 1.050125313283208
11241 1 1.0200501253132832
11241 19 1.0200501253132832
112471 6 1
112840 0 1.0401002506265664
112840 1 1.0300751879699248
112840 6 1.0100250626566416
112840 12 1
112840 20 1
112840 58 1
11297 0 1.0200501253132832
11297 1 1.0200501253132832
11297 6 1
11297 20 1
11297 41 1
11297 75 1
11297 86 1
115 0 1.380952380952381
115 1 1.3508771929824561
115 3 1
115 10 1
115 13 1.0100250626566416
115 24 1
115 31 1
115 35 1
115 40 1
115166 0 1
11533 0 1
116 0 1.0601503759398496
116 1 1.050125313283208
116 25 1
116 37 1
116 86 1
11610 0 1.050125313283208
11610 1 1.050125313283208
11610 6 1.0200501253132832
11610 15 1
11610 20 1
116161 0 1
116161 12 1
116161 22 1
116161 69 1
1174 0 1.0802005012531328
1174 1 1.0802005012531328
11791 0 1.200501253132832
11791 1 1.200501253132832
118 0 1.0200501253132832
118 1 1.0200501253132832
1186 6 1
1186 13 1
11890 6 1
11890 12 1
11890 58 1
119060 6 1
119060 67 1
119060 77 1
119271 0 1.0200501253132832
119271 1 1.0200501253132832
119461 0 1
119461 58 1
119461 63 1
119675 4 1
119675 12 1
119675 20 1.0100250626566416
119675 43 1
120 0 1.0401002506265664
120 1 1
120 57 1.0100250626566416
120988 6 1
120988 9 1
121023 0 1.1203007518796992
121023 1 1.0802005012531328
121023 6 1.100250626566416
121023 7 1
121023 8 1
121023 12 1
121023 25 1.0200501253132832
121023 37 1.0100250626566416
121023 41 1.0200501253132832
121023 43 1
121023 58 1.0100250626566416
121023 68 1
121023 69 1
121023 75 1.0100250626566416
121023 81 1
121023 82 1
121949 1 1
121949 20 1
121968 0 1.050125313283208
121968 1 1.050125313283208
122324 0 1.0200501253132832
122324 1 1.0200501253132832
12285 0 1.0701754385964912
12285 1 1.0300751879699248
12285 13 1.0200501253132832
12285 15 1.0200501253132832
12285 18 1
12285 20 1.0200501253132832
12285 24 1
12285 41 1
12285 43 1
12285 46 1
12285 67 1
12285 68 1.0100250626566416
12285 74 1
12285 77 1
12285 81 1
123843 0 1
123843 6 1
123918 0 1.0200501253132832
123918 1 1.0200501253132832
124002 0 1
124002 20 1
12418 0 1.0300751879699248
12418 1 1.0200501253132832
12493 6 1
12493 13 1
12493 24 1
12493 62 1
12493 65 1
12544 13 1
12544 14 1
12544 24 1
125714 0 1
125714 12 1
125714 69 1
1267 0 1.0300751879699248
1267 1 1.0200501253132832
1267 4 1
1267 12 1
128 0 1.0100250626566416
128 12 1.0100250626566416
128 46 1
128 70 1
128719 0 1
13 0 3.736842105263158
13 1 3.556390977443609
13 4 1
13 5 1
13 13 1.0100250626566416
13 14 1.0100250626566416
13 20 1
13 24 1.0100250626566416
13 26 1
13 27 1
13 30 1
13 32 1
13 33 1
13 45 1.0100250626566416
13 51 1.0802005012531328
13 56 1
13 64 1
131037 0 1
131037 89 1
131037 90 1
13125 0 1.1604010025062657
13125 1 1.1102756892230576
13125 14 1
13125 19 1.0100250626566416
13125 32 1
13125 71 1
132 0 1
13247 0 1.0701754385964912
13247 1 1.0200501253132832
13247 4 1
13247 6 1
13247 20 1.0100250626566416
13247 49 1
13280 0 1.0200501253132832
13280 1 1.0200501253132832
133 0 1
1337 6 1
13414 0 1.1804511278195489
13414 1 1.1704260651629073
13414 7 1
13414 13 1
13414 15 1
13414 64 1
1342 6 1
1342 85 1
1346 0 2.533834586466165
1346 1 2.5137844611528823
1346 13 1.0401002506265664
1346 14 1.050125313283208
1346 24 1.0200501253132832
1346 38 1.0100250626566416
1346 48 1
1346 64 1.0100250626566416
1346 70 1
13490 1 1
13490 20 1
13490 35 1
135441 0 1.0300751879699248
135441 1 1
135441 8 1
135441 12 1.0100250626566416
135441 25 1
135441 37 1
135441 41 1
135441 46 1.0100250626566416
135441 60 1
135441 68 1
135672 0 1
135704 0 1
135704 22 1
136995 6 1
136995 7 1
136995 13 1
136995 15 1
136995 93 1
138476 0 1.0200501253132832
138476 1 1.0200501253132832
139 0 1.0200501253132832
139 1 1.0200501253132832
14 0 1.050125313283208
14 1 1.050125313283208
1407 0 1.1102756892230576
1407 1 1.1102756892230576
1423 0 1
1423 1 1
1423 11 1
1423 12 1
142445 0 1
142865 0 1
142865 1 1
14322 0 1.050125313283208
14322 1 1.050125313283208
143445 0 1.0200501253132832
143445 1 1.0200501253132832
143535 0 1.0200501253132832
143535 1 1.0200501253132832
144 0 1.0401002506265664
144 1 1.0300751879699248
144 24 1
144 38 1
1451 0 1.050125313283208
1451 1 1.050125313283208
1453 0 1.100250626566416
1453 1 1.0902255639097744
1453 4 1
1453 6 1.0100250626566416
1453 12 1
145449 0 1
145449 37 1
145472 0 1
145472 4 1
14601 6 1
14601 7 1
14601 9 1
14601 46 1
1475 0 1.0200501253132832
1475 1 1.0401002506265664
1475 6 1
1475 14 1
1475 20 1
149206 6 1
149206 13 1
149206 14 1
14938 0 1.0200501253132832
14938 1 1.0200501253132832
15 0 1.2305764411027569
15 1 1.200501253132832
15 8 1
15 13 1.0300751879699248
15 14 1.0401002506265664
15 24 1.0300751879699248
150 0 1.3208020050125313
150 1 1.2907268170426065
150 4 1
150 5 1.0100250626566416
150 16 1
150109 1 1
150109 6 1
150109 20 1
150109 82 1
15027 6 1
15048 0 1
15048 4 1
150754 6 1
150754 52 1
150754 70 1
151730 0 1.0200501253132832
151730 1 1.0200501253132832
15184 0 1.0100250626566416
15184 1 1.0100250626566416
15184 92 1
1521 0 1.631578947368421
1521 1 1.6215538847117794
1521 42 1
1526 0 1.0200501253132832
1526 1 1.0200501253132832
152723 0 1
152723 1 1
152723 6 1.0200501253132832
152723 7 1
152723 41 1
152723 66 1
152792 0 1.0100250626566416
152792 4 1
153510 0 1.0401002506265664
153510 1 1.0200501253132832
153510 4 1.0100250626566416
153510 6 1
1546 0 1.0200501253132832
1546 1 1.0200501253132832
154794 0 1.0802005012531328
154794 1 1.0802005012531328
154794 4 1
154794 13 1
154794 20 1.0100250626566416
154794 22 1
154794 24 1
154794 64 1
154794 82 1
155 0 1.0401002506265664
155 1 1.0200501253132832
155 4 1.0100250626566416
15549 0 1
15565 0 1
15589 20 1
15589 74 1
156681 0 1
156681 20 1
156885 0 1.0200501253132832
156885 1 1.0200501253132832
157165 0 1.0200501253132832
157165 1 1.0200501253132832
157838 20 1
158 0 1.050125313283208
158 1 1.050125313283208
15819 0 1
15819 1 1.0100250626566416
15819 6 1
15819 14 1
158700 0 1
158700 4 1
158700 58 1
158700 82 1
160494 0 1.0200501253132832
160494 1 1.0200501253132832
16258 20 1
16258 75 1
16258 84 1
1629 0 1.1102756892230576
1629 1 1.0802005012531328
1629 9 1
1629 13 1
1629 14 1
1629 20 1
1629 37 1
1629 60 1
1629 73 1
1629 82 1
1629 83 1
162909 0 1.0200501253132832
162909 1 1
162909 4 1
162909 6 1.0401002506265664
162909 7 1.0100250626566416
162909 12 1
162909 24 1
162909 37 1
162909 41 1
162909 46 1
162909 59 1
162909 68 1
162909 69 1
16302 0 1
16302 12 1
1634 0 1.0200501253132832
1634 1 1.0200501253132832
164512 0 1
16463 0 1.0200501253132832
16463 6 1
1649 6 1
16529 0 1.0200501253132832
16529 1 1.0200501253132832
16529 6 1
166523 0 1.0200501253132832
166523 1 1.0200501253132832
1672 0 1.0200501253132832
1672 1 1.0200501253132832
1674 13 1
1674 24 1
1674 40 1
168832 0 1.4411027568922306
168832 1 1.380952380952381
168832 6 1.0100250626566416
168832 13 1
168832 18 1
168832 19 1
168832 24 1
168832 73 1
1695 0 1.0601503759398496
1695 1 1.050125313283208
17 0 1.4611528822055138
17 1 1.4210526315789473
17 5 1
17 18 1
17 19 1
1700 0 1.0200501253132832
1700 1 1.0200501253132832
17128 0 1.050125313283208
17128 1 1.050125313283208
171366 0 1
171366 1 1
17156 0 1
17358 0 1.0802005012531328
17358 1 1.0802005012531328
174099 0 1.0200501253132832
174099 1 1.0200501253132832
174984 0 1
174984 7 1
174984 68 1
17580 0 1
17580 69 1
175990 0 1
175990 71 1
178121 0 1.0200501253132832
178121 1 1.0200501253132832
17832 0 1
17832 22 1
17832 71 1
178418 0 1.050125313283208
178418 1 1.0200501253132832
178418 12 1
178418 37 1
178418 58 1
178418 86 1
178418 91 1
180636 0 1.0300751879699248
180636 1 1.0200501253132832
180636 20 1
180636 70 1
181 0 1.050125313283208
181 1 1.050125313283208
181 6 1.0100250626566416
181 73 1
181 75 1
181868 0 1.0200501253132832
181868 68 1
181868 95 1
181868 96 1
183458 6 1
183458 41 1
18387 0 1.0701754385964912
18387 1 1.0200501253132832
18387 4 1
18387 23 1
18387 41 1
18387 46 1.0100250626566416
18387 69 1
184907 0 1
184907 12 1
184917 0 1
184917 6 1
184917 37 1
18575 0 1.0200501253132832
18575 9 1
18575 13 1
18575 20 1
18575 48 1
18575 65 1
1860 0 1.0200501253132832
1860 1 1.0200501253132832
1876 0 1.0200501253132832
1876 1 1.0200501253132832
1876 13 1
1876 14 1
1876 24 1
18917 0 1.1102756892230576
18917 1 1.0802005012531328
18917 20 1
18917 73 1
19 0 1.050125313283208
19 1 1.050125313283208
191144 0 1
191144 46 1
191432 0 1.100250626566416
191432 1 1.0601503759398496
191432 4 1.0100250626566416
191432 8 1
191432 42 1
1916 0 1.0200501253132832
1916 1 1.0200501253132832
1916 6 1
1916 15 1
1922 0 1
1922 10 1
1922 12 1
192780 0 1
193271 0 1.0200501253132832
193271 7 1
193271 9 1
193271 68 1
193271 69 1
1941 0 1
1941 12 1
19440 0 1.0200501253132832
19440 1 1.0200501253132832
1948 0 1.0200501253132832
1948 1 1.0200501253132832
19526 6 1
19526 68 1
19602 0 1.0200501253132832
19602 1 1.0200501253132832
1964 0 1.0200501253132832
1964 1 1.0200501253132832
1976 0 1.0300751879699248
1976 1 1.0200501253132832
1976 7 1
1976 13 1.0100250626566416
1976 14 1
1976 15 1
1976 37 1
198208 6 1
19937 0 1
19937 6 1
19937 29 1
19937 82 1
2 0 1.1102756892230576
2 1 1.1102756892230576
20245 0 1
20245 13 1
20245 14 1
20245 24 1
20319 0 1.0200501253132832
20319 1 1.0200501253132832
20338 0 1.0100250626566416
20338 4 1
20338 58 1
205028 0 1.0200501253132832
205028 1 1.0200501253132832
2052 0 1.0200501253132832
2052 1 1.0200501253132832
205310 6 1.0100250626566416
205397 0 1
205397 34 1
2087 0 1.0200501253132832
2087 1 1.0200501253132832
21050 13 1
210769 0 1.0200501253132832
210769 1 1.0200501253132832
212 0 1.681704260651629
212 1 1.6516290726817042
212 4 1
212 8 1
212 16 1
212 25 1
212 57 1
212 58 1
212 59 1
21351 0 1.0100250626566416
21351 1 1.0100250626566416
21499 0 1
2153 0 1
2160 0 1.0601503759398496
2160 1 1.050125313283208
2160 24 1
216982 0 1
216982 12 1
21703 0 1.0200501253132832
21703 1 1.0200501253132832
21703 20 1
217088 0 1
217210 0 1
217210 37 1
217210 68 1
217608 0 1
21790 0 1
21790 2 1
21790 6 1
21790 20 1
21790 46 1
21856 0 1.0200501253132832
21856 1 1.0200501253132832
219 0 1.2706766917293233
219 1 1.2606516290726817
219 12 1
219 19 1
219 20 1.0100250626566416
219 63 1
219 78 1
219 84 1
219 100 1
219119 0 1
219119 46 1
219328 6 1
219328 68 1
21950 0 1
21985 0 1.0200501253132832
21985 1 1.0200501253132832
2200 0 1.0200501253132832
2200 1 1.0200501253132832
22003 0 1.100250626566416
22003 1 1.0802005012531328
22003 6 1.0100250626566416
22003 13 1
22003 20 1
22003 43 1
22003 61 1
22003 87 1
2201 0 1.0200501253132832
2201 1 1.0200501253132832
2202 0 1
22061 0 1.050125313283208
22061 1 1.050125313283208
220880 0 1.0100250626566416
220880 37 1
220880 68 1
2220 0 2.4235588972431077
2220 1 2.3734335839598995
2220 2 1
2220 5 1.0100250626566416
2220 6 1
2220 7 1
2220 13 1.0200501253132832
2220 14 1.0200501253132832
2220 19 1
2220 20 1.0300751879699248
2220 24 1.0200501253132832
2220 33 1
2220 34 1
2220 36 1
2220 40 1
2220 41 1.0100250626566416
2220 43 1
2220 44 1
2220 64 1.0200501253132832
2220 80 1
223329 0 1.0200501253132832
223329 1 1.0200501253132832
223717 0 1
223717 6 1
223717 12 1
223717 69 1
2248 13 1.0100250626566416
2248 14 1
2248 24 1.0100250626566416
2248 35 1
2248 37 1
2253 0 1
2253 71 1
22563 0 1
22606 0 1
22606 54 1
22781 6 1
22781 27 1
22781 52 1
22824 0 1
22824 6 1
2285 0 1.0200501253132832
2285 1 1.0200501253132832
22953 0 1.0200501253132832
22953 1 1.0200501253132832
22953 6 1.0100250626566416
22953 13 1
22953 35 1
22958 0 1
22958 19 1
229713 6 1
229713 12 1
229713 56 1
2313 0 1.0601503759398496
2313 1 1.0300751879699248
2313 6 1
2313 59 1
2313 86 1
2313 88 1
2334 0 1
2334 1 1
23343 6 1
234 0 1
23490 0 1
23490 37 1
235 13 1
235 14 1
235 24 1
235 46 1
23518 1 1
23518 20 1
23545 13 1
23545 24 1
23545 39 1
23545 43 1
23545 61 1
23688 0 1.0200501253132832
23688 1 1.0200501253132832
237 0 2.463659147869674
237 1 2.3734335839598995
237 4 1
237 6 1.0200501253132832
237 13 1.0100250626566416
237 14 1
237 15 1
237 20 1
237 39 1
237 41 1
237 58 1
237 82 1
237 91 1.0100250626566416
237 92 1
237754 6 1
237754 12 1
238347 0 1.0200501253132832
238347 1 1.0200501253132832
23852 0 1
239495 6 1
239495 49 1
24 0 1.0100250626566416
24 2 1
24 3 1
24 6 1
24 7 1
24 8 1
24 9 1
24129 0 1.0200501253132832
24129 1 1.0200501253132832
24130 0 1.0300751879699248
24130 1 1.0200501253132832
24130 13 1
24130 24 1
24130 37 1
24154 0 1.2305764411027569
24154 1 1.2305764411027569
24285 0 1
24285 13 1
24285 31 1
24285 39 1
24285 40 1
24285 80 1
24322 0 1
24322 6 1
24322 12 1
24322 65 1
24324 0 1
24324 37 1
2446 6 1
24492 0 1
24492 41 1
24634 0 1
24634 24 1
2467 0 1
2467 6 1
2467 56 1
2467 65 1
246958 0 1
246958 68 1
2491 13 1
2491 14 1
2491 24 1
24974 0 1
24974 8 1
24974 25 1
25135 0 1
25135 1 1
25135 70 1
251859 9 1
251859 20 1
251859 41 1
2537 0 1.050125313283208
2537 1 1.050125313283208
25565 0 1
25680 20 1
25690 0 1.050125313283208
25690 1 1.050125313283208
2587 0 1
26 0 1.5714285714285714
26 1 1.5012531328320802
26 2 1
